node_id,node_attr
2513,"""Must have Medical Assistance (Medicaid).', 'This program helps people who are 13 to 19 years old."""
2514,"Community Integrated Recovery Centers (CIRCs) at Carlisle (Citizens Acting Together Can Help, Inc.)"
2515,39.932861
2516,"""https://www.facebook.com/CATCHIncPhilly/?view_public_for=116347695646253"""
2517,"""Community Integrated Recovery Centers (CIRCs) at Carlisle (Citizens Acting Together Can Help, Inc.)_5113735971864576"""
2518,"""Community Integrated Recovery Centers (CIRCs) at Carlisle (Citizens Acting Together Can Help, Inc.)"""
2519,"AB-Community Integrated Recovery Centers (CIRCs) at Carlisle (Citizens Acting Together Can Help, Inc.)"
2520,"P-Community Integrated Recovery Centers (CIRCs) at Carlisle (Citizens Acting Together Can Help, Inc.)"
2521,"""tel:+1-215-389-0903"""
2522,"""""""Using clinical protocols and activities that promote the concepts of personal strengths and resiliency, these programs combine outpatient psychiatric services with community-oriented psychiatric rehabilitation servicesMembers work on skills which will help them achieve a variety of goals ranging from psychiatric symptom reduction to independent living and vocational/educational placement. Our dedicated staff uses a blend of best practices, recovery models, and a person-centered approach that builds coping and socialization proficiency. Services are provided on-site and in a community-based setting. We also offer psychiatric resources in the form of psychiatric evaluations, medication consultation, and medication managementMembers –build off of the development and social maturity of its participants in order to help them actively integrate into local community events and activities."""""""
2523,"""This program helps people who are 30 to 35 years old.', 'Our members must have a present, or a history of a, serious mental illness which includes the following diagnoses by a psychiatrist: schizophrenia, major mood disorder, psychotic disorder, schizoaffective disorder or borderline personality disorder. The person must also have a moderate to severe fun', 'Members must choose to participate in the program, be stable, absent of any withdrawal symptoms. The person must also be willing to come to the program."""
2524,Philadelphia Partnership for Resilience PPR (Nationalities Service Center)
2525,39.9538607
2526,HumanTraffickingSurvivors
2527,CitizenshipAndImmigration
2528,Representation
2529,"""https://www.facebook.com/NationalitiesServiceCenter"""
2530,"""https://www.twitter.com/@NSCPhila"""
2531,"""Philadelphia Partnership for Resilience PPR (Nationalities Service Center)_4923893640069120"""
2532,"""Philadelphia Partnership for Resilience PPR (Nationalities Service Center)"""
2533,AB-Philadelphia Partnership for Resilience PPR (Nationalities Service Center)
2534,P-Philadelphia Partnership for Resilience PPR (Nationalities Service Center)
2535,"""tel:+1-215-893-8400"""
2536,"""""""PPR works with survivors of torture and their families in the greater Philadelphia region to rebuild their lives and heal from the physical and psychological wounds from torture. Torture is defined as “an act committed by a person acting under the color of law specifically intended to inflict severe physical or mental pain of suffering (other than pain or suffering incidental to lawful sanctions) upon another person within his custody or physical control.”Services NSC offers to survivors include:- Intensive Case Management to provide access to comprehensive medical care, mental health care, legal aid, and/or social services- Group Work such as art therapy, educational and support groups, and a human rights-based group- Free Legal Services (obtaining immigration relief, family reunification, legal work authorization, applying for lawful permanent residency, legal assistance to access public benefits, overcoming domestic violence, and preventing housing displacement and unfair employment practices)To make a referral, please complete the Screening and Referral Form on our website and email completed forms to Cathy Jeong for an eligibility screening."""""""
2537,"""Must be a survivor of torture in the greater Philadelphia region."""
2538,Mental Health & Substance Abuse program (Pathways to Housing PA PTHPA)
2539,40.0329607
2540,"""https://www.twitter.com/@PTHPA"""
2541,"""https://www.facebook.com/pathwaystohousing"""
2542,"""Mental Health & Substance Abuse program (Pathways to Housing PA PTHPA)_5728648493531136"""
2543,"""Mental Health & Substance Abuse program (Pathways to Housing PA PTHPA)"""
2544,"""5201 Old York Rd, Philadelphia, PA 19141"""
2545,AB-Mental Health & Substance Abuse program (Pathways to Housing PA PTHPA)
2546,P-Mental Health & Substance Abuse program (Pathways to Housing PA PTHPA)
2547,"""tel:+1-215-599-2150"""
2548,"""Mental Health & Substance Abuse Program is a comprehensive community-based treatment designed to end chronic homelessness and support recovery. The model provides comprehensive community–based supports and harm reduction based treatment to persons with mental health and substance abuse diagnoses who are chronically homeless. Services Provided:- Housing- Substance Abuse Recovery- Mental Health Services- Crisis InterventionFor referrals call the Department of Behavioral Health (DBH) at 215-599-2150."""
2549,"""Chronically homeless at the time of admission with a documented history of long-term homelessness (over 1 year)', 'Living with a severe and persistent mental health diagnosis', 'Not currently connected to mental health services in Philadelphia', \""Rent should be equal to 30% of a person's income (regardless of income - 30% of 0 is 0).\"""""
2550,Low Fee Therapy Services (Council for Relationships CFR)
2551,39.9539914
2552,"""https://www.facebook.com/CouncilforRelationships"""
2553,"""Low Fee Therapy Services (Council for Relationships CFR)_5916752448061440"""
2554,"""Low Fee Therapy Services (Council for Relationships CFR)"""
2555,"""This program covers residents of the following counties: Camden County, NJ, Bucks County, PA, Chester County, PA, Montgomery County, PA and Philadelphia County, PA."""
2556,"""1800 John F Kennedy Boulevard, Philadelphia, PA 19103"""
2557,AB-Low Fee Therapy Services (Council for Relationships CFR)
2558,P-Low Fee Therapy Services (Council for Relationships CFR)
2559,"""tel:+1-215-382-6680"""
2560,"""Council for Relationships (CFR) provider intern led counseling services to couples, families, and individuals along with sex therapy. Low fee sessions are intended to provide access to counseling for those who aren’t able to otherwise afford it. This program provides:- Individual Counseling- Family Therapy - Couples Therapy- Sex Therapy- Systemic TherapyClients enrolled in Low Fee Therapy Services will be enrolled in one of two programs:- Post Graduate Certificate Program in Marriage and Family Therapy- Master’s Degree in Family Therapy CFR offers a sliding fee scale based on income. If there is a waiting list for services, verification of income may be required."""
2561,"""Saturday from 08:00 to 21:00"""
2562,"""Sunday from 08:00 to 21:00"""
2563,"""Must meet income guidelines."""
2564,Drug & Alcohol Detox (Livengrin Foundation)
2565,40.0554508
2566,DrugTesting
2567,"""https://www.twitter.com/@Livengrin"""
2568,"""https://www.facebook.com/livengrin"""
2569,"""Drug & Alcohol Detox (Livengrin Foundation)_4838718221844480"""
2570,"""Drug & Alcohol Detox (Livengrin Foundation)"""
2571,"""This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Lehigh County, PA, Montgomery County, PA and Philadelphia County, PA."""
2572,"""9140 Academy Road, Philadelphia, PA 19114"""
2573,AB-Drug & Alcohol Detox (Livengrin Foundation)
2574,P-Drug & Alcohol Detox (Livengrin Foundation)
2575,"""tel:+1-800-245-4746"""
2576,"""Drug & Alcohol Detox program offers detox in non-hospital, medical-monitored program for individuals who don’t have a high risk of intense or life-threatening withdrawal symptoms, but still have detox needs.We provide:- Detox- Drug screening- CounselingLivengrin Foundation accepts BlueCross BlueShield."""
2577,"""Must have Medicare Advantage."""
2578,Veterans Upward Bound VUB Program (University of Pennsylvania - Division of the Vice Provost for University Life)
2579,39.955689
2580,"""Veterans Upward Bound VUB Program (University of Pennsylvania - Division of the Vice Provost for University Life)_5735180191662080"""
2581,"""Veterans Upward Bound VUB Program (University of Pennsylvania - Division of the Vice Provost for University Life)"""
2582,"""3819 Chestnut Street, Philadelphia, PA 19104"""
2583,AB-Veterans Upward Bound VUB Program (University of Pennsylvania - Division of the Vice Provost for University Life)
2584,P-Veterans Upward Bound VUB Program (University of Pennsylvania - Division of the Vice Provost for University Life)
2585,"""tel:+1-215-898-6892"""
2586,"""The Veterans Upward Bound (VUB) Program at the University of Pennsylvania is a free pre-college program to prepare eligible veterans to enter a college of their choice, be successful in college, and to graduate from college.This program provides:- Academic assessment- Advising and counseling- Non-credited academic classes and tutoring- College access- Educational support servicesThe program is intended to encourage, empower, and acclimatize college-bound veterans for the rigors of post-secondary education and training.  Participation in VUB can also enhance a veteran’s academic skills in preparation for testing and certification into the skilled labor workforce.VUB operates three program cycles during the year. Classes begin in September, January, and May."""
2587,"""Must be a veteran."""
2588,"Children's Blended Case Management (The Consortium, Inc.)"
2589,"""Children's Blended Case Management (The Consortium, Inc.)_4980312141725696"""
2590,"""Children's Blended Case Management (The Consortium, Inc.)"""
2591,"AB-Children's Blended Case Management (The Consortium, Inc.)"
2592,"P-Children's Blended Case Management (The Consortium, Inc.)"
2593,"""tel:+1-215-596-7100"""
2594,"""tel:+1-267-233-5862"""
2595,"""The Children’s Blended Case Management Unit provides assistance for children 6 to 17 years of age (21 years if still enrolled in school) with a behavioral or mental health diagnosis, or intellectual disability in the community or residential treatment facility setting with low, moderate, and severe needs.Services include:- 24 hour-a-day, 7 day-a-week crisis responseThe program’s goals are to connect children to services and resources which will help with their recovery and improvement, collaborate with service providers to monitor consumer participation and satisfaction, help coordinate existing services, and to advocate and provide additional support for the child. The Consortium accepts Medicaid and offers a sliding scale fee for low-income individuals. We don't turn anyone away."""
2596,"""This program helps people who are 6 to 17 years old.', 'Behavioral or mental health diagnosis.', 'Must meet income requirements or have Medicaid.', 'Will serve 21 year old if they are enrolled in school.', 'Must have a referral."""
2597,"Fairmount Primary Care Center at Horizon House (Delaware Valley Community Health, Inc.)"
2598,39.9528209
2599,"""Fairmount Primary Care Center at Horizon House (Delaware Valley Community Health, Inc.)_4904356163092480"""
2600,"""Fairmount Primary Care Center at Horizon House (Delaware Valley Community Health, Inc.)"""
2601,"""1412 Farimount Avenue, Philadelphia, PA 19130"""
2602,"AB-Fairmount Primary Care Center at Horizon House (Delaware Valley Community Health, Inc.)"
2603,"P-Fairmount Primary Care Center at Horizon House (Delaware Valley Community Health, Inc.)"
2604,"""tel:+1-215-235-9600"""
2605,"""""""*Please check dvch.org for COVID-19 updates or call (215) 222-2466*As of Monday, March 23, 2020, we will continue to see all scheduled patients for visits by phone (telemedicine)In partnership with Delaware Valley Community Health and Fairmount Primary Care Health Center, the coordination of medical and behavioral health care is provided for adults with mental health needs. Its focus is to support individuals live longer, healthier, and more satisfying lives in the community. Coordination and collaboration of these services have been proven to reduce the barriers to recoveryServices offered:- Primary care- Behavioral health careWe accept Medicare and Medicaid and also offer a sliding scale fee. For more information, please call us."""""""
2606,"""We serve adults with mental health needs."""
2607,Preschool Family Intervention Program PFI (Community Council Health Systems)
2608,39.9750155
2609,Infants
2610,"""Preschool Family Intervention Program PFI (Community Council Health Systems)_5750879852953600"""
2611,"""Preschool Family Intervention Program PFI (Community Council Health Systems)"""
2612,"""1241 North Taney Street, Philadelphia, PA 19121"""
2613,AB-Preschool Family Intervention Program PFI (Community Council Health Systems)
2614,P-Preschool Family Intervention Program PFI (Community Council Health Systems)
2615,"""Our Preschool Family Intervention program provides high quality early childhood mental health services and therapeutic services to children who are experiencing  significant social, emotional and behavioral challenges which could adversely affect their success in a regular preschool or day care setting. Service:- Preschool interventionWe receive Medical Assistance (MA). This PFI is funded by Community Behavioral Health (CBH) as children needs to be approved before starting services. The children are also provided with a hot breakfast and lunch daily. Services are also provided at home and in the community as needed."""
2616,"""This program helps people who are 2 to 5 years old.', 'Must be a Medical Assistance (MA) or Medicaid recipient."""
2617,Counseling Center (Anti-Violence Partnership of Philadelphia)
2618,39.9620251
2619,"""Counseling Center (Anti-Violence Partnership of Philadelphia)_5773333359755264"""
2620,"""Counseling Center (Anti-Violence Partnership of Philadelphia)"""
2621,"""2000 Hamilton Street, Philadelphia, PA 19130"""
2622,AB-Counseling Center (Anti-Violence Partnership of Philadelphia)
2623,P-Counseling Center (Anti-Violence Partnership of Philadelphia)
2624,"""tel:+1-267-209-0171"""
2625,"""""""Anti-Violence Partnership (AVP) offers free, professional counseling to adult and child co-victims of homicide and those who have been traumatized by other forms of violence. This includes, but is not limited to, clients who have experienced domestic violence, aggravated assault, or robbery. These services are provided at AVP’s offices in the Art Museum Area and in West PhiladelphiaServices provided:- CounselingPlease call us to schedule an appointment as we do not accept walk-ins."""""""
2626,"""AVP serves victims of crime or co-victims (someone who has lost a loved one) of homicide"""
2627,Partial Hospitalization Program PHP (Merakey - Pennsylvania)
2628,"""Partial Hospitalization Program PHP (Merakey - Pennsylvania)_5749417052995584"""
2629,"""Partial Hospitalization Program PHP (Merakey - Pennsylvania)"""
2630,AB-Partial Hospitalization Program PHP (Merakey - Pennsylvania)
2631,P-Partial Hospitalization Program PHP (Merakey - Pennsylvania)
2632,"""tel:+1-888-647-0020"""
2633,"""The Partial Hospitalization Program is a community-based, nonresidential treatment modality which provides psychiatric, social, behavioral, educational and vocational elements under medical supervision to school age children and adolescents, ages 5-21.Services provided:- Mental health services - Skills building programming Merakey accepts Medicaid. Services are typically provided at a minimum of 3 hours and up to six hours, Monday through Friday."""
2634,"""Must have Medicaid.', 'This program helps people who are 5 to 21 years old."""
2635,HIV Services (Penn Medicine)
2636,39.957524
2637,"""https://www.facebook.com/pennmed/"""
2638,"""https://www.twitter.com/@PennMedicine"""
2639,"""HIV Services (Penn Medicine)_6300256807550976"""
2640,"""HIV Services (Penn Medicine)"""
2641,"""3801 Filbert Street, Philadelphia, PA 19104"""
2642,AB-HIV Services (Penn Medicine)
2643,P-HIV Services (Penn Medicine)
2644,"""tel:+1-215-662-9908"""
2645,"""Penn Medicine provides an array of supportive services for those who are in need of HIV screening, treatment, and support. Penn Medicine's HIV Clinics are among of the best in the nation, providing extraordinarily compassionate care from expert physicians, exceptional attention to detail and world-class expertise across multiple disciplines.This program provides:- Assistance with insurance applications- Coordination of hospital and community-based care for HIV-positive patients- Coordination of the services required for the care of HIV-positive patients and their families- Counseling and psychological support- Developmental assessments- Education for patients, families and the community- Laboratory tests, including HIV screening- Nutritional support services- On-site Social Worker- Physical examinations- Referrals to other physicians and health professionals and/or community agencies, when appropriate- Routine gynecologic care for women (Pap smears)- VaccinationsIf you've received a new diagnosis of HIV, you will be provided with an outpatient appointment within one week.This program provides care to patients with HIV regardless of insurance coverage, as we are a Ryan White–funded HIV program. Medicaid and Medicare are also accepted. As part of this commitment, we offer financial counseling and assistance programs to uninsured and underinsured patients to assist those who cannot pay for all or part of their care.Patients will be considered for financial assistance on an individual basis, taking into consideration total household income and other resources. Penn Medicine will also consider other factors in the patient/family financial situation, should there be other critical expenses, not related to the patient's medical care, that make payment of the financial obligation impossible, such as caring for a disabled family member."""
2646,"""This program helps those in need of HIV-related services."""
2647,"Outpatient Medication-Assisted Treatment MAT (COMHAR, Inc.)"
2648,39.9896329
2649,"""https://www.facebook.com/comharorg"""
2650,"""Outpatient Medication-Assisted Treatment MAT (COMHAR, Inc.)_5713516069781504"""
2651,"""Outpatient Medication-Assisted Treatment MAT (COMHAR, Inc.)"""
2652,"""100 W Lehigh Avenue, Philadelphia, PA 19133"""
2653,"AB-Outpatient Medication-Assisted Treatment MAT (COMHAR, Inc.)"
2654,"P-Outpatient Medication-Assisted Treatment MAT (COMHAR, Inc.)"
2655,"""tel:+1-215-203-3000"""
2656,"""""""The COMHAR Outpatient MAT program allows clients with Substance Use Disorders to maintain normal activities and relationships with family, community, workplace or schoolThis program provides:- Psychiatric Evaluation- Medication Assisted Treatment for Opioid Use Disorders- Psychotherapy for Individuals, Groups and Families- Medication Assessment and Monitoring- Identification of Need for Other Services- Referral to Community Resources"""""""
2657,"""Available at no cost for those who are uninsured', 'Must have Medicare or Medical Assistance."""
2658,Skilled Nursing and Medical Care Services (Marquis Health Services)
2659,39.9936645
2660,"""https://www.twitter.com/@Marquis_Health"""
2661,"""https://www.facebook.com/MarquisHealthServices/"""
2662,"""Skilled Nursing and Medical Care Services (Marquis Health Services)_5716108688752640"""
2663,"""Skilled Nursing and Medical Care Services (Marquis Health Services)"""
2664,"""This program covers residents of the following cities: New Providence, NJ, Towson, MD, Lansdowne, PA, Mount Laurel, NJ, Boston, MA, Providence, RI, Neptune, NJ, Oakland, NJ, Philadelphia, PA, Easton, PA, Baltimore, MD, Needham, MA, Rockland, MA, Danvers, MA, Saugus, MA, Lancaster, MA, Beverly, MA, Holyoke, MA, Methuen, MA, Catonsville, MD and Brick, NJ."""
2665,"""2100 North 49th Street, Philadelphia, PA 19131"""
2666,AB-Skilled Nursing and Medical Care Services (Marquis Health Services)
2667,P-Skilled Nursing and Medical Care Services (Marquis Health Services)
2668,"""tel:+1-732-903-1900"""
2669,"""tel:+1-215-877-1565"""
2670,"""Marquis Health Services Skilled Nursing and Medical Care program provides 24-hour care with emphasis on assisting our residents’ independence and encouraging family members and friends to be active participants in their loved one’s daily life. Our comprehensive treatment and individualized care programs are designed to assist each resident in reaching their fullest potential. Our skilled nursing and medical care capabilities include a full range of on-site advanced clinical services including:- Restorative Therapy- Pain Management- Wound Care- Lab Services- Peritoneal Dialysis- Psychotherapy- Palliative CareMarquis Health Services accepts Medicaid and Medicare."""
2671,Recovery Services (Rogers Behavioral Health)
2672,40.0069325
2673,"""https://www.twitter.com/@Rogers_BH"""
2674,"""https://www.facebook.com/rogers.behavioral.health/"""
2675,"""Recovery Services (Rogers Behavioral Health)_4831834257227776"""
2676,"""Recovery Services (Rogers Behavioral Health)"""
2677,"""This program covers residents of the following counties: Los Angeles County, CA, San Diego County, CA, San Francisco County, CA, Hillsborough County, FL, Miami-Dade County, FL, Fulton County, GA, Cook County, IL, Dupage County, IL, Hennepin County, MN, Ramsey County, MN, Philadelphia County, PA, Davidson County, TN, King County, WA, Dane County, WI, Kenosha County, WI, Milwaukee County, WI, Outagamie County, WI, Sheboygan County, WI and Waukesha County, WI."""
2678,"""1 Winding Drive, Philadelphia, PA 19131"""
2679,AB-Recovery Services (Rogers Behavioral Health)
2680,P-Recovery Services (Rogers Behavioral Health)
2681,"""tel:+1-800-767-4411"""
2682,"""tel:+1-267-787-6600"""
2683,"""Rogers Behavioral Health offers evidence-based treatment for adults, children, and adolescents with a variety of mental health and substance use issues.This program provides:- Outpatient treatment- Partial hospitalization care (PHP)- Intensive outpatient care (IOP)- Residential care- Inpatient care- Specialized therapy- Support groupsConditions treated include:- Depression and other mood disorders- Eating disorders- Addiction- Obsessive-Compulsive and anxiety disorders- Post-Traumatic Stress Disorder (PTSD)Services may vary based on your location. To get started, please call or request a screening appointment through the website. You can call 800-767-4411 for Brown Deer, Oconomowoc, and West Allis, and 888-927-2203 for all other locations. The screening will take approximately 30 to 60 minutes to complete. An intake specialist will ask you a series of questions to offer an appropriate recommendation for the program that best suits your needs. For a children under 18, a representative will ask to speak with a parent or guardian. Rogers Behavioral Health offers financial assistance to patients based on income and household size. Please call 262-303-2180 or visit rogersbh.org/what-expect/financing-your-care/financial-assistance-program for more information about how to apply for financial assistance. Medicare is also accepted."""
2684,"""Friday from 08:00 to 18:00"""
2685,"""Tuesday from 08:00 to 18:00"""
2686,"""Thursday from 08:00 to 18:00"""
2687,"""This program helps people who are suffering from mental health and/or substance abuse issues."""
2688,Forge Health & Forge VFR (Forge Health)
2689,39.9540924
2690,YoungAdultCancerSurvivors
2691,NationalGuard
2692,"""https://www.facebook.com/ForgeYourHealth"""
2693,"""https://www.twitter.com/@Forge_Health"""
2694,"""Forge Health & Forge VFR (Forge Health)_4892229387812864"""
2695,"""Forge Health & Forge VFR (Forge Health)"""
2696,"""This program covers residents of the following states: MA, NH, NJ, NY and PA."""
2697,"""1880 John F Kennedy Boulevard, Philadelphia, PA 19103"""
2698,AB-Forge Health & Forge VFR (Forge Health)
2699,P-Forge Health & Forge VFR (Forge Health)
2700,"""tel:+1-888-224-7312"""
2701,"""""""Our multidisciplinary team, led by pioneers in evidence-based mental health and substance use care, offers comprehensive outpatient services tailored to your individual needs. These services are easily accessible, cost-effective, and personalizedWe offer both in-person and virtual consultations, with the possibility of scheduling an appointment within one business day. We are in-network with major health insurance providers and are committed to delivering proven results with the help of our world-class clinicians. You will receive guidance at every step of your journeyForge VFR (Veteran and First Responder) is dedicated to enhancing the mental health and well-being of active-duty service members, veterans, first responders, and their families. Our teams, composed of clinicians and medical professionals who are often veterans or first responders themselves, are highly skilled and prepared to support youThese programs provides:- Therapy & Counseling- Outpatient Programming- Intensive Outpatient Programming- Medication Assisted TreatmentIf patient is underinsured or uninsured Forge may be able to arrange a \""self-rate\"" per situation. If \""self-rate\"" cost is still too high, special payment arrangements may be made with Forge Health."""""""
2702,Human Services (African Family Health Organization)
2703,39.9454475
2704,Kinyarwanda
2705,Yoruba
2706,FoodPantry
2707,Swahili
2708,"""https://www.facebook.com/The-Salvation-Army-Nampa-Idaho-208522825852957/"""
2709,"""https://www.twitter.com/@AFAHO"""
2710,"""Human Services (African Family Health Organization)_5355967947210752"""
2711,"""Human Services (African Family Health Organization)"""
2712,"""2420 South 45th Street, Philadelphia, PA 19143"""
2713,AB-Human Services (African Family Health Organization)
2714,P-Human Services (African Family Health Organization)
2715,"""tel:+1-215-546-1232"""
2716,"""Multi-lingual and bi-cultural case managers assist clients in mitigating the myriad of barriers they face in accessing critical health and social services which play a vital role in their successful integration, improved health, and ability to be self-sufficient. This program provides:- Behavioral health - Domestic violence awareness and support- Housing assistance and monthly food assistance- Elders' programming- Individual case management- Family case management"""
2717,"""AFAHO’s multi-lingual and bi-cultural case managers assist clients in mitigating the myriad of barriers they face in accessing critical health and social services which play a vital role in their successful integration, improved health, and ability to be self-sufficient. This program provides:- Behavioral health - Domestic violence awareness and support- Housing assistance and monthly food assistance- Elders' programming- Individual case management- Family case management"""
2718,"""This program serves African and Caribbean immigrants/refugees."""
2719,Place Of Refuge (Place Of Refuge)
2720,39.9960727
2721,"""https://www.facebook.com/RefugioNorthPhilly/"""
2722,"""Place Of Refuge (Place Of Refuge)_4789725290299392"""
2723,"""Place Of Refuge (Place Of Refuge)"""
2724,"""2938 North 5th Street, Philadelphia, PA 19133"""
2725,AB-Place Of Refuge (Place Of Refuge)
2726,P-Place Of Refuge (Place Of Refuge)
2727,"""tel:+1-267-909-8550"""
2728,"""Place of Refuge is a pioneering faith-based not-for-profit behavioral health center designed to provide professional, culturally-sensitive, community-based mental health services to North Philadelphia residents.This program provides:- Individual therapy- Family therapyCounseling can be used to address the following: - Trauma- Depression- Anxiety- Sexual Abuse- GrievingPlace Of Refuge offers a sliding scale for out-of-network clients"""
2729,Family-Based Program (NorthEast Treatment NET Centers)
2730,"""Family-Based Program (NorthEast Treatment NET Centers)_4508545383923712"""
2731,"""Family-Based Program (NorthEast Treatment NET Centers)"""
2732,AB-Family-Based Program (NorthEast Treatment NET Centers)
2733,P-Family-Based Program (NorthEast Treatment NET Centers)
2734,"""tel:+1-215-408-4962"""
2735,"""The Family-Based Program uses a team-based approach in which clinicians provide intensive behavioral health treatment and case management support to all members of the family in home, school, and community settings. The family-based program focuses on the family as a system and how the system affects the identified child of concern.This program provides:- Counseling- Case management"""
2736,Family Services (Uplift Center for Grieving Children)
2737,40.0117295
2738,"""Family Services (Uplift Center for Grieving Children)_5703863241801728"""
2739,"""Family Services (Uplift Center for Grieving Children)"""
2740,"""1819 John F Kennedy Blvd Ste 460, Philadelphia, PA 19103"""
2741,AB-Family Services (Uplift Center for Grieving Children)
2742,P-Family Services (Uplift Center for Grieving Children)
2743,"""tel:+1-267-437-3123"""
2744,"""Family Services provides peer support groups for children and teens who have experienced the death of someone close to them.  Peer support and a caring adult presence help to reduce feelings of isolation and loneliness that children may experience after a death.This program provides:- Creative activities help with grief expression in children and teens.Additional information:- Groups are divided by age/developmental levels so children and teens are with their peers.- Caregiver groups are held nearby at the same time to help adults support a grieving child.We use a model of peer support, adult mentoring, and therapeutic play and creative expression – enabling children to respond in constructive ways and to discover skills for growing through their grieving process.Call program to register and pick a meeting location."""
2745,"""This program helps people who are 5 to 18 years old."""
2746,"Behavioral Health Rehabilitation Service BHRS (Citizens Acting Together Can Help, Inc.)"
2747,"""Behavioral Health Rehabilitation Service BHRS (Citizens Acting Together Can Help, Inc.)_4843286709927936"""
2748,"""Behavioral Health Rehabilitation Service BHRS (Citizens Acting Together Can Help, Inc.)"""
2749,"AB-Behavioral Health Rehabilitation Service BHRS (Citizens Acting Together Can Help, Inc.)"
2750,"P-Behavioral Health Rehabilitation Service BHRS (Citizens Acting Together Can Help, Inc.)"
2751,Pediatric and Adolescent Health Center (The Institute for Community Justice)
2752,"""https://www.facebook.com/FIGHTPEDIATRICS/"""
2753,"""Pediatric and Adolescent Health Center (The Institute for Community Justice)_5726017845723136"""
2754,"""Pediatric and Adolescent Health Center (The Institute for Community Justice)"""
2755,AB-Pediatric and Adolescent Health Center (The Institute for Community Justice)
2756,P-Pediatric and Adolescent Health Center (The Institute for Community Justice)
2757,"""tel:+1-215-525-8600"""
2758,"""Piladelphia FIGHT offers the Pediatric and Adolescent Health Center for anyone from birth to age 18 in need of high quality, comprehensive, primary care.This program provides:- Same-day appointments- Well-child care (routine checkups)- School, sports and camp physicals- Sick Visits- Immunizations (including catch-up vaccines for children who are behind)- On-site phlebotomy (blood draws)- Onsite Lactation Consultant- Onsite Social Worker and Benefits Coordinator- Screening for mental health problems (such as ADHD, Depression, Anxiety, and Autism)- Primary care, family planning, and reproductive health services ages 13+ (through our Y-HEP program)We accept all insurance plans and provide services on a sliding scale basis for those who are uninsured. Currently not accepting any new patients."""
2759,"Mental Health Services (Preventive Measures, Inc.)"
2760,"""https://www.facebook.com/preventivemeasuresinc/?eid=ARBlQM OZxhxMXUI2vnSbADbX7j4z6a3el4N1lU2swL2NDHFwSpYr5NdCs_kY gyt0sVh3U5Q540UbeDaX"""
2761,"""Mental Health Services (Preventive Measures, Inc.)_5662013538435072"""
2762,"""Mental Health Services (Preventive Measures, Inc.)"""
2763,"""This program covers residents of the following counties: District Of Columbia County, DC, Rockdale County, GA, Lehigh County, PA, Monroe County, PA, Philadelphia County, PA and Passaic County, NJ."""
2764,"AB-Mental Health Services (Preventive Measures, Inc.)"
2765,"P-Mental Health Services (Preventive Measures, Inc.)"
2766,"""tel:+1-877-287-7802"""
2767,"""tel:+1-215-999-8210"""
2768,"""Preventative Measures offers mental health services to individuals, couples, families, and children.This program provides:- Individual Therapy- Couples Therapy- Family Therapy- Child Therapy- Psychiatric Evaluations- Medication ManagementPreventive Measures accepts Medicaid for its services."""
2769,"Family Based Program (The Consortium, Inc.)"
2770,"""Family Based Program (The Consortium, Inc.)_4972998483509248"""
2771,"""Family Based Program (The Consortium, Inc.)"""
2772,"AB-Family Based Program (The Consortium, Inc.)"
2773,"P-Family Based Program (The Consortium, Inc.)"
2774,"""The Family Based program combines treatment and case management services geared toward children up to age 21 who are at risk for out-of-home placement due to a severe emotional and/or behavioral disorder or severe mental illness.This program provides:- Crisis intervention- Behavioral health stabilizationFamily Based uses Eco-Systemic Structural Family Therapy (ESFT), an evidence-based practice that focuses on the entire family, not just the identified child.The Consortium accepts Medicaid and offers a sliding scale fee for low-income individuals. The Consortium does not turn anyone away."""
2775,"""This program helps people who are younger than 21 years old.', 'Must meet income requirements or have Medicaid."""
2776,Children & Youth Outpatient Services (Northeast Community Center for Behavioral Health)
2777,40.0268551
2778,"""Children & Youth Outpatient Services (Northeast Community Center for Behavioral Health)_5356872163655680"""
2779,"""Children & Youth Outpatient Services (Northeast Community Center for Behavioral Health)"""
2780,"""Roosevelt Blvd. & Adams Ave., Philadelphia, PA 19124"""
2781,AB-Children & Youth Outpatient Services (Northeast Community Center for Behavioral Health)
2782,P-Children & Youth Outpatient Services (Northeast Community Center for Behavioral Health)
2783,"""tel:+1-215-831-2800"""
2784,"""NECCBH provides on-site behavioral health services to children and adolescents age 3 to 18 years old who are experiencing mental health or behavioral difficulties. We provide youth and their families with individualized services that promote recovery, resilience and wellness. Services include: - Individual therapy - Family therapy - Group therapy- Psychiatric evaluation- Medication consultation and medication management - Crisis management and intervention services - Inter-agency treatment team meetings Confidential treatment services are provided to assist children and youth with resolving conflicts and overcoming challenges within their home, school and community environments. An emphasis is placed upon person centered and strength based interventions, which help develop new skills and foster resiliency. Staff members will work with each child and family to develop a family centered plan to identify and achieve their personal recovery goals.NECCBH accepts Medicare and Medicaid. An uninsured person who lives in our service area may receive services. The cost for service is based on solely on an individual's ability to pay when not covered by insurance."""
2785,"""This program helps people who are 3 to 18 years old.', 'Must reside in Philadelphia.', 'Must have Medicare or Medicaid, or be an uninsured person living in our service area."""
2786,Behavioral Health Outpatient Services (John F. Kennedy Behavioral Health Center)
2787,39.9935491
2788,"""Behavioral Health Outpatient Services (John F. Kennedy Behavioral Health Center)_5113905019092992"""
